-0.025736674779201451	-0.021662387755791854	-0.0084553378159861938	-0.0013303508696354571	-0.42577716388832931	-3.2594718667609537	-33.688688533315613	-136.72386819464245	-68.687722916362389	-84.624044350502089
-0.012171577965308589	-0.010244736110876389	-0.0050890867934639313	-0.00065511206059036444	-0.36395240079661828	-2.9025395504245397	-31.249014586529796	-122.52310102637549	-61.948030392138548	-76.470762938015483
-0.015804932916427619	-0.015629869763961187	-0.0040492388700467319	-0.0054441173262360061	-0.32176097646838575	-1.3484793239070039	-30.901178349951618	-99.549368870785955	-78.729294687310613	-74.45588946655765
-0.038983555742932885	-0.033142886137556601	-0.013040390857131009	-0.0028087277300117247	-0.41416526510432972	-1.8253954495979772	-38.893938456366762	-129.58549202518006	-101.91545464892504	-107.70379663668288
-0.024359316500326997	-0.020503074465648381	-0.0080028306587313514	-0.0043195295959082254	-0.42577716388832931	-3.2594718667609537	-33.688688533315613	-136.72386819464245	-68.687722916362389	-84.624044350502089
-0.012171577965308589	-0.010244736110876389	-0.0050890867934639313	-0.00065511206059036444	-0.36395240079661828	-2.9025395504245397	-31.249014586529796	-122.52310102637549	-61.948030392138548	-76.470762938015483
-0.082516698638812558	-0.070172361719565757	-0.02761967556118845	-0.0059464245676584936	-0.87683917567791403	-3.8169808865009931	-43.704374520993667	-152.68255046630668	-78.480909419945618	-110.47830909180209
-0.022331611310881738	-0.018796368512177981	-0.0073357984341048824	-0.0011542898715968019	-0.35603579842558269	-2.7377189896395491	-29.814162587071277	-118.30808912490944	-59.660026259901755	-74.687389645786553
-0.024359316500326997	-0.020503074465648381	-0.0080028306587313514	-0.0043195295959082254	-0.42577716388832931	-3.2594718667609537	-33.688688533315613	-136.72386819464245	-68.687722916362389	-84.624044350502089
-0.023908274723818474	-0.020368583736141876	-0.0078983797502995036	-0.001242719876863544	-0.39773097214842545	-3.0447683060824571	-33.157964276860454	-132.56874358662066	-66.742369828205014	-82.227347546182784
-0.015804932916427619	-0.015629869763961187	-0.0040492388700467319	-0.0054441173262360061	-0.32176097646838575	-1.3484793239070039	-30.901178349951618	-99.549368870785955	-78.729294687310613	-74.45588946655765
-0.023908274723818474	-0.020368583736141876	-0.0078983797502995036	-0.001242719876863544	-0.39773097214842545	-3.0447683060824571	-33.157964276860454	-132.56874358662066	-66.742369828205014	-82.227347546182784
-0.023908274723818474	-0.020368583736141876	-0.0078983797502995036	-0.001242719876863544	-0.39773097214842545	-3.0447683060824571	-33.157964276860454	-132.56874358662066	-66.742369828205014	-82.227347546182784
-0.015804932916427619	-0.015629869763961187	-0.0040492388700467319	-0.0054441173262360061	-0.32176097646838575	-1.3484793239070039	-30.901178349951618	-99.549368870785955	-78.729294687310613	-74.45588946655765
-0.082516698638812558	-0.070172361719565757	-0.02761967556118845	-0.0059464245676584936	-0.87683917567791403	-3.8169808865009931	-43.704374520993667	-152.68255046630668	-78.480909419945618	-110.47830909180209
-0.012171577965308589	-0.010244736110876389	-0.0050890867934639313	-0.00065511206059036444	-0.36395240079661828	-2.9025395504245397	-31.249014586529796	-122.52310102637549	-61.948030392138548	-76.470762938015483
-0.0099355947641344543	-0.008362723942062179	-0.003244621474977537	-0.00051310111045429878	-0.24164341607356765	-1.7797969444340362	-13.190012611302738	-101.757225654019	-45.634000405438798	-57.585492349441466
-0.015804932916427619	-0.015629869763961187	-0.0040492388700467319	-0.0054441173262360061	-0.32176097646838575	-1.3484793239070039	-30.901178349951618	-99.549368870785955	-78.729294687310613	-74.45588946655765
-0.025736674779201451	-0.021662387755791854	-0.0084553378159861938	-0.0013303508696354571	-0.42577716388832931	-3.2594718667609537	-33.688688533315613	-136.72386819464245	-68.687722916362389	-84.624044350502089
-0.0053843622746004667	-0.0046150388039124393	-0.0022692528934264667	-0.00077747372051968394	-0.11285717541443277	-0.92625756290418548	-17.572267686338488	-116.73813456095864	-80.760942454698721	-75.460315646055619
-0.023908274723818474	-0.020368583736141876	-0.0078983797502995036	-0.001242719876863544	-0.39773097214842545	-3.0447683060824571	-33.157964276860454	-132.56874358662066	-66.742369828205014	-82.227347546182784
-0.022331611310881738	-0.018796368512177981	-0.0073357984341048824	-0.0011542898715968019	-0.35603579842558269	-2.7377189896395491	-29.814162587071277	-118.30808912490944	-59.660026259901755	-74.687389645786553
-0.038983555742932885	-0.033142886137556601	-0.013040390857131009	-0.0028087277300117247	-0.41416526510432972	-1.8253954495979772	-38.893938456366762	-129.58549202518006	-101.91545464892504	-107.70379663668288
-0.015804932916427619	-0.015629869763961187	-0.0040492388700467319	-0.0054441173262360061	-0.32176097646838575	-1.3484793239070039	-30.901178349951618	-99.549368870785955	-78.729294687310613	-74.45588946655765
-0.0045741650785333723	-0.003852206094202261	-0.0015070700614501671	-0.00029963861556554317	-0.094940437270517014	-0.70865191229374735	-14.066068050657915	-92.540874785346134	-64.071442188109756	-59.682608880414342
-0.022120587670201152	-0.021836859764352987	-0.0078608883800986677	-0.0073172356009711323	-0.23300627496529838	-1.0620016733621735	-22.482203159554622	-74.932901664394493	-58.822792615975075	-65.19017655203146
-0.082516698638812558	-0.070172361719565757	-0.02761967556118845	-0.0059464245676584936	-0.87683917567791403	-3.8169808865009931	-43.704374520993667	-152.68255046630668	-78.480909419945618	-110.47830909180209
-0.024359316500326997	-0.020503074465648381	-0.0080028306587313514	-0.0043195295959082254	-0.42577716388832931	-3.2594718667609537	-33.688688533315613	-136.72386819464245	-68.687722916362389	-84.624044350502089
-0.022120587670201152	-0.021836859764352987	-0.0078608883800986677	-0.0073172356009711323	-0.23300627496529838	-1.0620016733621735	-22.482203159554622	-74.932901664394493	-58.822792615975075	-65.19017655203146
-0.011483370367694557	-0.0096654763594167751	-0.0037719681616729642	-0.0025140361509130653	-0.1089684077572232	-0.59994093062595066	-12.23554519064983	-76.186900807593545	-36.024571303023343	-43.78296868853927
-0.022331611310881738	-0.018796368512177981	-0.0073357984341048824	-0.0011542898715968019	-0.35603579842558269	-2.7377189896395491	-29.814162587071277	-118.30808912490944	-59.660026259901755	-74.687389645786553
-0.012171577965308589	-0.010244736110876389	-0.0050890867934639313	-0.00065511206059036444	-0.36395240079661828	-2.9025395504245397	-31.249014586529796	-122.52310102637549	-61.948030392138548	-76.470762938015483
-0.0045132187580170288	-0.005286207143259114	-0.0022207105938239391	-0.0016621862251497311	-0.11836066085790829	-0.97142655633001596	-10.102458034111551	-70.238884234181796	-60.505274550357008	-49.562393939751708
-0.0045132187580170288	-0.005286207143259114	-0.0022207105938239391	-0.0016621862251497311	-0.11836066085790829	-0.97142655633001596	-10.102458034111551	-70.238884234181796	-60.505274550357008	-49.562393939751708
-0.015804932916427619	-0.015629869763961187	-0.0040492388700467319	-0.0054441173262360061	-0.32176097646838575	-1.3484793239070039	-30.901178349951618	-99.549368870785955	-78.729294687310613	-74.45588946655765
-0.0045132187580170288	-0.005286207143259114	-0.0022207105938239391	-0.0016621862251497311	-0.11836066085790829	-0.97142655633001596	-10.102458034111551	-70.238884234181796	-60.505274550357008	-49.562393939751708
