24.4948	-35
26.0668	-35
30.0019	-35
31.733	-35
27.1138	-35
34.0944	-26.7255
22.7904	-32.5101
21.3348	-35.0002
22.7558	-35.0768
29.9994	-20.0012
36.3944	-31.3084
26.4517	-25.2123
38.3212	-33.588
32.9414	-24.291
27.9211	-27.6253
22.7073	-34.2022
38.6629	24.9975
33.9362	-35
26.8448	-29.3425
24.4959	-28.4898
37.2049	27.7906
27.5493	-24.581
33.9221	-26.0646
26.7097	-31.9234
30.71	-21.2384
30.0019	-35
26.4123	-25.9245
22.417	-34.0202
28.5979	-22.8208
22.7855	-32.1982
23.3882	-31.1831
33.2188	-32.0007
33.2571	-26.1169
27.7384	-23.6918
35.3288	-29.65
27.217	-25.0546
33.1614	-25.4469
35.7735	24.9975
23.4521	-30.7678
25.6731	-35.0002
34.0848	-27.6403
35.367	-28.5702
25.7231	-28.4389
27.5966	-24.0648
36.2616	-30.9299
32.4863	-24.0171
29.9995	-21.5973
33.127	-24.8545
28.9988	-33.102
25.4707	-27.3847
35.973	-30.55
31.0074	-33.102
29.2128	-35
25.4707	-27.3847
37.2422	25.7461
35.3678	-28.8996
24.2287	-35.0002
24.3472	-29.4658
31.4421	-35
32.0048	-27.6664
32.3624	-35
24.2563	-30.6868
28.2697	-35
34.3301	-35
27.6418	-35
28.9782	38.9752
35.8901	30.0663
32.2964	-23.6732
33.2057	-29.3195
31.6211	-22.3906
28.5596	-35
28.6465	-22.5496
31.603	-22.7095
35.5096	-35
32.8863	-35
35.2061	-27.9065
30.0015	-26.1787
30.0015	-23.5816
26.5389	-35
26.0929	-26.8318
30.0026	-29.9737
24.4529	-33.2134
37.2141	24.9975
34.0848	-27.6403
35.5358	-33.2339
24.6599	-28.9146
33.4649	-35
24.3379	-30.0633
30.7871	-35
26.4407	-26.2733
37.2403	27.5151
