263.245	324.838	355.432
18.557	22.1612	14.5814
4.53957	13.9244	6.63872
4.71364	13.9244	6.63872
4.01774	7.3947	3.52021
4.01774	7.12565	2.57449
5.53277	5.31592	5.30898
4.32849	5.31592	3.90693
4.05545	4.07357	3.79692
4.25717	4.20094	3.56193
4.25874	4.82672	3.56193
4.09338	4.86129	3.56576
4.09338	4.86129	3.56576
4.09853	4.86129	3.55656
4.09853	4.86129	3.51862
4.13499	4.78433	3.53742
4.13499	4.78433	3.53742
4.12246	4.78433	3.53742
4.12246	4.83489	3.53742
4.19596	4.83482	3.53742
4.20334	4.83482	3.3783
4.20334	4.83482	3.36561
3.00817	2.14375	3.36561
1.27714	1.96824	1.90284
0.995438	2.05432	1.90284
0.92625	2.05432	1.90284
0.870554	1.73889	0.981466
0.525458	1.19795	0.899027
0.387585	0.635691	0.532587
0.216747	0.435777	0.127263
0.213611	0.443173	0.145919
0.213611	0.424728	0.176254
0.261797	0.449336	0.158183
0.228702	0.482042	0.166797
0.212536	0.45712	0.207202
0.202403	0.45712	0.311565
0.192374	0.45712	0.312296
0.193806	0.45712	0.350256
0.193806	0.45712	0.340316
0.200222	0.45712	0.340316
0.22554	0.45712	0.340316
0.22554	0.474831	0.34118
0.22554	0.474831	0.34118
0.259127	0.474831	0.35139
0.28854	0.474831	0.455345
0.28854	0.474831	0.457937
0.288729	0.475018	0.457937
0.326822	0.474371	0.457937
0.327271	0.474371	0.455347
0.409213	0.474371	0.455347
0.409213	0.474371	0.477748
0.345871	0.474371	0.477748
0.363536	0.474371	0.477748
0.363536	0.474371	0.477748
0.363536	0.474371	0.477748
0.363536	0.458228	0.477748
0.377163	0.456075	0.477748
0.400536	0.456075	0.477748
0.400536	0.456075	0.477748
0.401244	0.492804	0.477748
0.402776	0.492804	0.462484
0.446589	0.492804	0.462484
0.449219	0.506083	0.462484
0.449219	0.506083	0.462484
0.450946	0.506083	0.462484
0.450946	0.506083	0.462484
0.450946	0.506083	0.462484
0.450946	0.506083	0.462484
0.450946	0.506083	0.462484
0.450946	0.506083	0.462484
0.450946	0.506083	0.45986
0.450946	0.506083	0.460833
0.450946	0.506083	0.460833
0.468667	0.506083	0.460833
0.468667	0.506083	0.460833
0.468667	0.525004	0.460833
0.468667	0.525004	0.460833
0.468667	0.524202	0.460833
0.49074	0.524202	0.460833
0.49074	0.524202	0.460833
0.49074	0.52346	0.487343
0.49074	0.52346	0.487343
0.490252	0.522957	0.487343
0.490252	0.522957	0.487343
0.490252	0.522957	0.487343
0.490252	0.522957	0.487343
0.490252	0.522957	0.487343
0.493264	0.522957	0.487343
0.493264	0.522957	0.487343
0.493264	0.522957	0.496379
0.493264	0.522957	0.496379
0.499499	0.522957	0.496379
0.499499	0.522957	0.496379
0.499499	0.522957	0.496379
0.491657	0.522957	0.496379
0.491657	0.522957	0.496379
0.491657	0.522957	0.496379
0.491657	0.522957	0.496379
0.491657	0.522957	0.503164
0.491657	0.522957	0.503164
0.491657	0.522957	0.503164
0.491657	0.513402	0.509969
0.491657	0.513402	0.509969
0.491657	0.513402	0.509969
0.491657	0.513402	0.509969
0.491657	0.513402	0.509969
0.491657	0.513402	0.509969
0.491657	0.513197	0.510062
0.491657	0.513197	0.510062
0.491649	0.513197	0.510062
0.491649	0.513572	0.510062
0.499322	0.513572	0.510062
0.499322	0.513572	0.510062
0.499322	0.513572	0.510062
0.499322	0.513572	0.510062
0.499322	0.513572	0.510062
0.499322	0.513572	0.510062
0.499322	0.519723	0.510062
0.499322	0.519723	0.510062
0.499322	0.519723	0.509733
0.499322	0.519723	0.509733
0.499759	0.519723	0.509733
0.499759	0.519723	0.509733
0.499759	0.519723	0.509733
0.499759	0.519723	0.509733
0.499759	0.519723	0.509733
0.499759	0.519723	0.509733
0.499759	0.519723	0.509733
0.499759	0.519723	0.509733
0.499759	0.519723	0.509733
0.499759	0.519723	0.509733
0.499759	0.519723	0.509733
0.501467	0.519723	0.501979
0.501467	0.519723	0.501979
0.501467	0.519723	0.501979
0.501467	0.519723	0.501979
0.501467	0.519723	0.501979
0.501467	0.519723	0.501979
0.501467	0.519723	0.502444
0.501467	0.519723	0.502444
0.501467	0.519723	0.502444
0.501467	0.519723	0.502444
0.501467	0.519723	0.502444
0.501467	0.519723	0.502444
0.501467	0.519723	0.505275
0.501467	0.519723	0.505275
0.501467	0.519723	0.505275
0.501467	0.519723	0.505275
0.501467	0.519723	0.505275
0.501467	0.519723	0.505275
0.501467	0.519723	0.505275
0.501467	0.519723	0.515543
0.501467	0.519723	0.515543
0.501467	0.519723	0.515543
0.501467	0.519723	0.515543
0.501467	0.519723	0.515543
0.501467	0.519723	0.515543
0.501467	0.519723	0.515543
0.501467	0.519723	0.515543
0.501467	0.519723	0.515543
0.501467	0.519723	0.515543
0.501467	0.519723	0.515543
0.501467	0.519723	0.515543
0.501467	0.517422	0.515543
0.501467	0.517422	0.512775
0.501467	0.511793	0.512765
0.501467	0.511793	0.512765
0.501467	0.511793	0.512765
0.501467	0.511793	0.512765
0.501467	0.511793	0.512765
0.501467	0.512924	0.512765
0.501467	0.512924	0.512765
0.501467	0.512924	0.512765
0.501467	0.512924	0.512765
0.501467	0.512924	0.512765
0.501467	0.512924	0.512765
0.501467	0.512924	0.512765
0.498474	0.512924	0.512765
0.498474	0.512924	0.512765
0.498474	0.512924	0.512765
0.498474	0.512924	0.512765
0.498474	0.512924	0.512765
0.498474	0.512924	0.512765
0.498474	0.512924	0.512765
0.498474	0.512924	0.512765
0.498474	0.512924	0.512765
0.498474	0.512924	0.512765
0.499397	0.512924	0.512687
0.499397	0.512706	0.512687
0.515182	0.512706	0.512687
0.515182	0.512706	0.512687
0.515182	0.512706	0.512687
0.515182	0.512706	0.512687
0.515182	0.512706	0.512687
0.515182	0.512706	0.512687
0.515182	0.512706	0.512687
0.515182	0.512706	0.512687
0.515182	0.512706	0.512687
0.515182	0.512706	0.512687
0.515182	0.512706	0.512687
0.515182	0.512706	0.512687
0.515182	0.512706	0.512687
0.515182	0.512706	0.512687
0.515182	0.512706	0.512687
0.515182	0.512706	0.512687
0.515182	0.512706	0.512687
0.515182	0.512706	0.512687
0.507974	0.512706	0.512687
0.507974	0.512706	0.512687
0.507974	0.512706	0.512687
0.507974	0.512299	0.512687
0.507974	0.512299	0.512687
0.507974	0.512299	0.512687
0.507974	0.512299	0.512687
0.507974	0.508904	0.512687
0.507974	0.508904	0.512687
0.507974	0.508904	0.512687
0.507974	0.508904	0.512687
0.507974	0.508904	0.512687
0.507974	0.508904	0.512687
0.507974	0.508904	0.512687
0.507974	0.508904	0.512687
0.499154	0.508904	0.512687
0.499154	0.508904	0.512687
0.499154	0.508904	0.512687
0.499154	0.508904	0.512687
0.499154	0.508904	0.512687
