-31.5731	37.5755
-32.3417	35.3536
-38.659	-35.0012
-30.0002	25
-35.5096	25
-22.2081	26.1544
-24.3446	29.9294
-33.3102	28.0877
-24.3925	29.2177
-27.1126	25
-31.4441	25
-29.9971	33.8174
-27.1541	34.9733
-31.7306	25
-22.7288	-32.4694
-32.3616	25
-21.341	-35.0009
-28.4466	37.5635
-24.3925	30.5083
-23.5794	28.7067
-27.6897	35.8762
-34.2892	33.3854
-26.5356	25
-26.0619	25
-34.2475	32.451
-31.0096	26.9056
-34.2475	32.451
-24.8341	30.9814
-33.0461	35.0911
-31.5731	37.2683
-37.2803	25.8046
-24.8554	31.3026
-33.1224	34.5273
-28.2685	25
-30.7894	25
-25.669	25
-35.6528	30.5347
-24.2289	-35.0009
-27.8269	36.2506
-26.7091	28.0584
-32.1605	32.4111
-25.5325	-28.3308
-36.4969	28.7497
-24.4913	25
-35.9021	29.406
-33.482	34.0118
-30.0009	39.998
-25.5402	-27.4269
-30.0004	36.415
-26.5634	33.6519
-35.2252	31.0164
-29.2125	25
-32.8852	25
-35.1614	31.3116
-37.8843	-33.7853
-36.033	28.93
-33.325	33.5871
-25.8281	-26.685
-30.0002	25
-27.6386	25
-29.4858	38.6463
-28.4253	37.2693
-26.5637	33.9809
-35.7735	25.0001
-34.3298	25
-29.9864	30.0081
-32.3256	35.8853
-27.72	35.3216
-33.938	25
-24.4473	26.7848
-26.5667	34.7116
-37.2349	-32.19
-28.9957	26.8908
-28.5572	25
-22.7807	-35.0064
-22.7288	-32.1712
-29.9972	38.4049
-34.5231	31.7022
-30.2772	38.5747
-35.5528	-33.2599
-27.8381	32.4136
-26.9075	-29.3901
-35.6108	29.9035
-33.099	-29.3878
-22.7288	-34.2126
-37.2156	25.0002
-25.5402	-27.4269
-32.1585	36.2427
-33.4627	25
-23.5092	29.1978
-37.3864	27.589
