6.4043603686035574e-051	7.4361590593190573e-050	3.8886435299743923e-050	2.1131383989428281e-047	2.6532750349034582e-048	3.0566393981391072e-035	6.4459123935400966e-019	0.50000034826452833
7.3744793148046471e-052	2.063148962542019e-053	4.2359242828199244e-050	4.2472432450324036e-047	6.9696605800659569e-049	3.0566418283874376e-035	6.4459175185084815e-019	0.50000074580110976
5.5265215636292678e-052	1.5857792998554027e-052	3.9748877171243459e-050	4.2163054677729136e-047	6.9185080496572644e-049	3.0566444051793245e-035	6.4459229525071932e-019	0.50000116730873856
5.9938908971263187e-055	8.3597219055716072e-057	6.755787113275192e-056	6.2276647981723153e-053	1.7204208546162319e-054	3.0566399623752283e-035	6.4459135834093362e-019	0.5000004405610099
2.7035927751333371e-058	7.1812699211941617e-057	1.0581560539377899e-057	6.3004350843348537e-053	1.6595109045165397e-054	3.0566397739843878e-035	6.4459131861263416e-019	0.50000040974432736
1.2926003850339948e-049	5.1613655444740089e-050	2.3068322405607782e-050	1.6634785804583199e-045	4.2151692562454917e-047	3.0566420171672007e-035	6.4459179169622624e-019	0.50000077670860854
2.8952940741173972e-058	7.5384201630098483e-057	6.8180791688212051e-058	6.300414527560857e-053	1.6597165000218425e-054	3.0566397739843878e-035	6.4459131861263416e-019	0.50000040974432736
1.8033090877648476e-050	1.1668492670018387e-049	8.2400978287059915e-052	2.3965082498227193e-047	2.9422227479864131e-048	3.056642046176989e-035	6.4459179777847526e-019	0.50000078142652349
1.2433003208666217e-048	5.7322152709290686e-051	3.1571965280877828e-051	4.0951327414040805e-047	6.9185084368187826e-049	3.0566445762299438e-035	6.4459233132227254e-019	0.5000011952889345
1.8622758106621349e-050	1.2050042776192822e-049	8.1974733982769675e-052	2.3960674680211195e-047	2.9422219041435961e-048	3.056641169518199e-035	6.4459161290662671e-019	0.50000063802403361
6.733132471847509e-052	3.4604448375147151e-052	3.3996562046968982e-050	6.7695110962258114e-046	1.1675426274420194e-047	3.0566426987155626e-035	6.4459193540128256e-019	0.50000088817859734
3.2016162760738917e-052	1.3432543420305284e-053	3.6930575082461482e-054	7.6427895152765528e-046	3.7904787887286175e-049	3.0566437960326882e-035	6.4459216680767799e-019	0.50000106767727992
2.8080446816637329e-054	1.1173237891885377e-055	1.1990241646768501e-056	5.1069222324183899e-053	1.0671382312102685e-053	3.0566397931449082e-035	6.4459132265324943e-019	0.50000041287857577
2.6000911957166457e-051	4.3052357928373609e-050	5.1133350969337497e-052	7.9140668134737253e-048	5.3946419228160906e-048	3.057931332245357e-035	6.4486368542878641e-019	0.50021168084858303
2.7444533358423163e-055	3.1262730111175305e-057	1.1081217234739047e-055	6.4034684107097526e-053	2.493079473016187e-055	3.0566399772278427e-035	6.4459136147308755e-019	0.50000044299057755
9.3030065194837444e-051	9.9370065656844807e-050	1.4785846386549196e-051	7.7163879460879797e-046	2.3074918485249766e-048	3.0566484803533202e-035	6.4459315464832717e-019	0.50000183393136233
4.6451097340244765e-052	4.7411227710971457e-050	1.8233266982757998e-052	9.1976100086003431e-047	7.1914965284948358e-047	3.0566447238643725e-035	6.4459236245831752e-019	0.50000121944072617
4.996140208555386e-052	2.5660303006229761e-052	4.222787785746606e-050	4.2472751594209114e-047	6.9696910577433215e-049	3.05665519479781e-035	6.4459457059061607e-019	0.50000293225785875
1.5425119100131711e-051	6.8295649074408686e-056	9.2720568090472146e-053	1.2586399695219485e-045	8.6217266709213977e-049	3.056650501113025e-035	6.4459358080107995e-019	0.50000216449205226
2.7561981886114818e-058	7.1762589451690837e-057	1.0581914930411141e-057	6.3006460945815091e-053	1.6574005170455523e-054	3.0566397739843878e-035	6.4459131861263416e-019	0.50000040974432736
2.9737216718678239e-058	7.7173668791520116e-057	3.2945693092594983e-058	6.2872863637825788e-053	1.7911636993721063e-054	3.0566397739871022e-035	6.4459131861320664e-019	0.50000040974477145
5.4941973859500282e-052	4.0456407477755758e-057	7.9556594300138165e-053	4.84106567535952e-046	2.4092421254360741e-049	3.0566536307633051e-035	6.4459424077267766e-019	0.50000267642272789
5.1598363256028803e-051	1.1309897163716403e-051	3.690264337822787e-050	1.0903475140924838e-046	7.2847392365337583e-047	3.0566895649239746e-035	6.446018186458416e-019	0.50000855447224168
3.2016162760738917e-052	1.3432543420305284e-053	3.6930575082461482e-054	7.6427895152765528e-046	3.7904787887286175e-049	3.0566437960326882e-035	6.4459216680767799e-019	0.50000106767727992
4.8534646396785072e-049	1.742990219107337e-053	1.2241349327558307e-052	7.5213270944988853e-046	1.3518864928597882e-048	3.0566404649004666e-035	6.4459146433052686e-019	0.500000522775645
7.8148664831441966e-051	7.2665901926185397e-050	4.7421208333434982e-052	1.3860906777188e-047	1.7020331887739437e-048	3.0566411695182529e-035	6.4459161290639771e-019	0.50000063802385597
1.0483514611696129e-051	4.6462348591458108e-053	1.6494557359883829e-052	5.084160184812275e-046	6.1678876402336824e-049	3.0566739635676584e-035	6.4459852860236297e-019	0.50000600243184046
1.2025365568496707e-050	1.67805890906675e-049	2.1915347891369419e-050	1.6496901953563788e-045	5.5942073527405741e-047	3.0566416596003373e-035	6.4459171629169282e-019	0.50000071821837366
5.9938908971263187e-055	8.3597219055716072e-057	6.755787113275192e-056	6.2276647981723153e-053	1.7204208546162319e-054	3.0566399623752283e-035	6.4459135834093362e-019	0.5000004405610099
