-0.553153	-1.1956	-0.813996	-1.33071	-1.27317	-1.26909	-2.37641	-2.04666	-2.29246	-2.31241
-0.58285	-1.1956	-0.813996	-1.33071	-1.27317	-1.26909	-2.37641	-2.04666	-2.29246	-2.31241
-0.622119	-1.1956	-0.813996	-1.33071	-1.27317	-1.26909	-2.37641	-2.04666	-2.29246	-2.31241
-0.784167	-1.1956	-0.813996	-1.33071	-1.27317	-1.26909	-2.37641	-2.04666	-2.29246	-2.31241
-0.901119	-1.1956	-0.813996	-1.33071	-1.27317	-1.26909	-2.37641	-2.04666	-2.29246	-2.31241
-0.909143	-1.1956	-0.813996	-1.33071	-1.27317	-1.26909	-2.37641	-2.04666	-2.29246	-2.31241
-1.08525	-1.1956	-0.813996	-1.33071	-1.27317	-1.26909	-2.37641	-2.04666	-2.29246	-2.31241
-1.15911	-1.2079	-0.813996	-1.33071	-1.27317	-1.26909	-2.37641	-2.04666	-2.29246	-2.31241
-1.15911	-1.2079	-0.869938	-1.33071	-1.27317	-1.2842	-2.37641	-2.04666	-2.29246	-2.31241
-1.15911	-1.2079	-0.949167	-1.33071	-1.28618	-1.2842	-2.37641	-2.04666	-2.29246	-2.31241
-1.15911	-1.2079	-0.966417	-1.33071	-1.28618	-1.2842	-2.37641	-2.04666	-2.29246	-2.31241
-1.15911	-1.2079	-0.966417	-1.33862	-1.30711	-1.35271	-2.37641	-2.04666	-2.29246	-2.31241
-1.15911	-1.2079	-0.982606	-1.33862	-1.38572	-1.35271	-2.37641	-2.04666	-2.29246	-2.31241
-1.15911	-1.2079	-1.09985	-1.33862	-1.38572	-1.35271	-2.37641	-2.04666	-2.29246	-2.31241
-1.15911	-1.2079	-1.09985	-1.33862	-1.44497	-1.35271	-2.37641	-2.04666	-2.29246	-2.31241
-1.15911	-1.2079	-1.15978	-1.33862	-1.44497	-1.40094	-2.37641	-2.04666	-2.29246	-2.31241
-1.15911	-1.2079	-1.15978	-1.33862	-1.44497	-1.45337	-2.37641	-2.04666	-2.29246	-2.31241
-1.15911	-1.2079	-1.15978	-1.38821	-1.44497	-1.45337	-2.37641	-2.04666	-2.29246	-2.31241
-1.25683	-1.2079	-1.15978	-1.38821	-1.44497	-1.45337	-2.37641	-2.04666	-2.29246	-2.31241
-1.25683	-1.2079	-1.15978	-1.38821	-1.44497	-1.45337	-2.37641	-2.04666	-2.29246	-2.31241
-1.25683	-1.29267	-1.15978	-1.40278	-1.44497	-1.45337	-2.37641	-2.04666	-2.29246	-2.31241
-1.25683	-1.29267	-1.15978	-1.40278	-1.44497	-1.70095	-2.37641	-2.04666	-2.29246	-2.31241
-1.25683	-1.29267	-1.17337	-1.40278	-1.44497	-1.70095	-2.37641	-2.04666	-2.29246	-2.31241
-1.25683	-1.29267	-1.20975	-1.40278	-1.49009	-1.70095	-2.37641	-2.04666	-2.29246	-2.31241
-1.25683	-1.29267	-1.20975	-1.40278	-1.49009	-1.70095	-2.37641	-2.04666	-2.29246	-2.31241
-1.25683	-1.29267	-1.20975	-1.40278	-1.49009	-1.70095	-2.37641	-2.04666	-2.29246	-2.31241
-1.26443	-1.34156	-1.20975	-1.62422	-1.49009	-1.70095	-2.37641	-2.04666	-2.29246	-2.31241
-1.26443	-1.34156	-1.24831	-1.62422	-1.49009	-1.70095	-2.37641	-2.04666	-2.29246	-2.31241
-1.26443	-1.34156	-1.24831	-1.62422	-1.49009	-1.70095	-2.37641	-2.04666	-2.29246	-2.31241
-1.26443	-1.34156	-1.24831	-1.62422	-1.72146	-1.70095	-2.37641	-2.04666	-2.29246	-2.31241
-1.26443	-1.34156	-1.24831	-1.62944	-1.72146	-1.70095	-2.37641	-2.04666	-2.29246	-2.31241
-1.32766	-1.34156	-1.26313	-1.62944	-1.72146	-1.70095	-2.37641	-2.04666	-2.29246	-2.31241
-1.32766	-1.34156	-1.26515	-1.62944	-1.72146	-1.70095	-2.37641	-2.04666	-2.29246	-2.31241
-1.36967	-1.34156	-1.26515	-1.62944	-1.72146	-1.70095	-2.37641	-2.04666	-2.29246	-2.31241
-1.39936	-1.34704	-1.26515	-1.62944	-1.72146	-1.70095	-2.37641	-2.04666	-2.29246	-2.31241
-1.39936	-1.34704	-1.26515	-1.62944	-1.72146	-1.72487	-2.37641	-2.04666	-2.29246	-2.31241
-1.39936	-1.34704	-1.26515	-1.62944	-1.72146	-1.72487	-2.37641	-2.04666	-2.29246	-2.31241
-1.39936	-1.38843	-1.26515	-1.62944	-1.72146	-1.72487	-2.37641	-2.04666	-2.43567	-2.31241
-1.49085	-1.38843	-1.26515	-1.62944	-1.72146	-1.72487	-2.37641	-2.04666	-2.43567	-2.31241
-1.49085	-1.38843	-1.26515	-1.62944	-1.72146	-1.72487	-2.37641	-2.04666	-2.43567	-2.31241
-1.49085	-1.38843	-1.26515	-1.62944	-1.72146	-1.72487	-2.37641	-2.04666	-2.43567	-2.31241
